,lr_pair,pathway,X_DARK_score,X_PALE_score,X_PALE2WEAK_score,X_WEAK2STRONG_score
WNT8B_FZD7_LRP5,WNT8B_FZD7_LRP5,WNT,1.79E-06,1.98E-05,0,6.42E-06
WNT8B_FZD8_LRP5,WNT8B_FZD8_LRP5,WNT,8.96E-06,1.24E-05,0,6.42E-06
WNT8B_FZD9_LRP5,WNT8B_FZD9_LRP5,WNT,3.23E-05,3.22E-05,0,1.07E-05
WNT9A_FZD1_LRP5,WNT9A_FZD1_LRP5,WNT,1.52E-05,0,0,0
WNT9A_FZD10_LRP5,WNT9A_FZD10_LRP5,WNT,2.69E-06,0,0,0
WNT9A_FZD2_LRP5,WNT9A_FZD2_LRP5,WNT,5.38E-06,0,0,0
WNT9A_FZD3_LRP5,WNT9A_FZD3_LRP5,WNT,0.000169401,0,0,0
WNT9A_FZD4_LRP5,WNT9A_FZD4_LRP5,WNT,8.96E-06,0,0,0
WNT9A_FZD5_LRP5,WNT9A_FZD5_LRP5,WNT,1.25E-05,0,0,0
WNT9A_FZD6_LRP5,WNT9A_FZD6_LRP5,WNT,0.000169401,0,0,0
WNT9A_FZD7_LRP5,WNT9A_FZD7_LRP5,WNT,8.96E-07,0,0,0
WNT9A_FZD8_LRP5,WNT9A_FZD8_LRP5,WNT,4.48E-06,0,0,0
WNT9A_FZD9_LRP5,WNT9A_FZD9_LRP5,WNT,1.61E-05,0,0,0
WNT9B_FZD1_LRP5,WNT9B_FZD1_LRP5,WNT,0,0,0,0
WNT9B_FZD10_LRP5,WNT9B_FZD10_LRP5,WNT,0,0,0,0
WNT9B_FZD2_LRP5,WNT9B_FZD2_LRP5,WNT,0,0,0,0
WNT9B_FZD3_LRP5,WNT9B_FZD3_LRP5,WNT,0,0,0,0
WNT9B_FZD4_LRP5,WNT9B_FZD4_LRP5,WNT,0,0,0,0
WNT9B_FZD5_LRP5,WNT9B_FZD5_LRP5,WNT,0,0,0,0
WNT9B_FZD6_LRP5,WNT9B_FZD6_LRP5,WNT,0,0,0,0
WNT9B_FZD7_LRP5,WNT9B_FZD7_LRP5,WNT,0,0,0,0
WNT9B_FZD8_LRP5,WNT9B_FZD8_LRP5,WNT,0,0,0,0
WNT9B_FZD9_LRP5,WNT9B_FZD9_LRP5,WNT,0,0,0,0
WNT1_FZD1_LRP6,WNT1_FZD1_LRP6,WNT,0,2.48E-05,0,0
WNT1_FZD10_LRP6,WNT1_FZD10_LRP6,WNT,0,6.19E-06,0,0
WNT1_FZD2_LRP6,WNT1_FZD2_LRP6,WNT,0,3.72E-05,0,0
WNT1_FZD3_LRP6,WNT1_FZD3_LRP6,WNT,0,0.001486031,0,0
WNT1_FZD4_LRP6,WNT1_FZD4_LRP6,WNT,0,6.19E-05,0,0
WNT1_FZD5_LRP6,WNT1_FZD5_LRP6,WNT,0,3.10E-05,0,0
WNT1_FZD6_LRP6,WNT1_FZD6_LRP6,WNT,0,0.000835893,0,0
WNT1_FZD7_LRP6,WNT1_FZD7_LRP6,WNT,0,4.95E-05,0,0
WNT1_FZD8_LRP6,WNT1_FZD8_LRP6,WNT,0,3.10E-05,0,0
WNT1_FZD9_LRP6,WNT1_FZD9_LRP6,WNT,0,8.05E-05,0,0
WNT10B_FZD1_LRP6,WNT10B_FZD1_LRP6,WNT,0,0,0,0
WNT10B_FZD10_LRP6,WNT10B_FZD10_LRP6,WNT,0,0,0,0
WNT10B_FZD2_LRP6,WNT10B_FZD2_LRP6,WNT,0,0,0,0
WNT10B_FZD3_LRP6,WNT10B_FZD3_LRP6,WNT,0,0,0,0
WNT10B_FZD4_LRP6,WNT10B_FZD4_LRP6,WNT,0,0,0,0
WNT10B_FZD5_LRP6,WNT10B_FZD5_LRP6,WNT,0,0,0,0
WNT10B_FZD6_LRP6,WNT10B_FZD6_LRP6,WNT,0,0,0,0
WNT10B_FZD7_LRP6,WNT10B_FZD7_LRP6,WNT,0,0,0,0
WNT10B_FZD8_LRP6,WNT10B_FZD8_LRP6,WNT,0,0,0,0
WNT10B_FZD9_LRP6,WNT10B_FZD9_LRP6,WNT,0,0,0,0
WNT16_FZD1_LRP6,WNT16_FZD1_LRP6,WNT,0,0,0,0
WNT16_FZD10_LRP6,WNT16_FZD10_LRP6,WNT,0,0,0,0
WNT16_FZD2_LRP6,WNT16_FZD2_LRP6,WNT,0,0,0,0
WNT16_FZD3_LRP6,WNT16_FZD3_LRP6,WNT,0,0,0,0
WNT16_FZD4_LRP6,WNT16_FZD4_LRP6,WNT,0,0,0,0
WNT16_FZD5_LRP6,WNT16_FZD5_LRP6,WNT,0,0,0,0
WNT16_FZD6_LRP6,WNT16_FZD6_LRP6,WNT,0,0,0,0
WNT16_FZD7_LRP6,WNT16_FZD7_LRP6,WNT,0,0,0,0
WNT16_FZD8_LRP6,WNT16_FZD8_LRP6,WNT,0,0,0,0
WNT16_FZD9_LRP6,WNT16_FZD9_LRP6,WNT,0,0,0,0
WNT2_FZD1_LRP6,WNT2_FZD1_LRP6,WNT,3.05E-05,4.95E-06,0,0
WNT2_FZD10_LRP6,WNT2_FZD10_LRP6,WNT,5.38E-06,1.24E-06,0,0
WNT2_FZD2_LRP6,WNT2_FZD2_LRP6,WNT,1.08E-05,7.43E-06,0,0
WNT2_FZD3_LRP6,WNT2_FZD3_LRP6,WNT,0.000648923,0.000297206,0,0
WNT2_FZD4_LRP6,WNT2_FZD4_LRP6,WNT,1.79E-05,1.24E-05,0,0
WNT2_FZD5_LRP6,WNT2_FZD5_LRP6,WNT,2.51E-05,6.19E-06,0,0
WNT2_FZD6_LRP6,WNT2_FZD6_LRP6,WNT,0.00063279,0.000167179,0,0
WNT2_FZD7_LRP6,WNT2_FZD7_LRP6,WNT,1.79E-06,9.91E-06,0,0
WNT2_FZD8_LRP6,WNT2_FZD8_LRP6,WNT,8.96E-06,6.19E-06,0,0
WNT2_FZD9_LRP6,WNT2_FZD9_LRP6,WNT,3.23E-05,1.61E-05,0,0
WNT2B_FZD1_LRP6,WNT2B_FZD1_LRP6,WNT,6.09E-05,1.49E-05,1.92E-05,4.71E-05
WNT2B_FZD10_LRP6,WNT2B_FZD10_LRP6,WNT,1.08E-05,3.72E-06,9.58E-06,3.00E-05
WNT2B_FZD2_LRP6,WNT2B_FZD2_LRP6,WNT,2.15E-05,2.23E-05,1.44E-05,4.71E-05
WNT2B_FZD3_LRP6,WNT2B_FZD3_LRP6,WNT,0.001297847,0.000891619,0.000604843,0.001703184
WNT2B_FZD4_LRP6,WNT2B_FZD4_LRP6,WNT,3.59E-05,3.72E-05,2.23E-05,3.00E-05
WNT2B_FZD5_LRP6,WNT2B_FZD5_LRP6,WNT,5.02E-05,1.86E-05,1.92E-05,8.56E-06
WNT2B_FZD6_LRP6,WNT2B_FZD6_LRP6,WNT,0.00126558,0.000501536,0.000191507,0.000539199
WNT2B_FZD7_LRP6,WNT2B_FZD7_LRP6,WNT,3.59E-06,2.97E-05,1.60E-05,1.28E-05
WNT2B_FZD8_LRP6,WNT2B_FZD8_LRP6,WNT,1.79E-05,1.86E-05,7.98E-06,1.28E-05
WNT2B_FZD9_LRP6,WNT2B_FZD9_LRP6,WNT,6.45E-05,4.83E-05,2.71E-05,2.14E-05
WNT3_FZD1_LRP6,WNT3_FZD1_LRP6,WNT,7.62E-05,0.000108976,0.00012448,2.35E-05
WNT3_FZD10_LRP6,WNT3_FZD10_LRP6,WNT,1.34E-05,2.72E-05,6.22E-05,1.50E-05
WNT3_FZD2_LRP6,WNT3_FZD2_LRP6,WNT,2.69E-05,0.000163463,9.34E-05,2.35E-05
WNT3_FZD3_LRP6,WNT3_FZD3_LRP6,WNT,0.001622309,0.006538538,0.003931482,0.000851592
WNT3_FZD4_LRP6,WNT3_FZD4_LRP6,WNT,4.48E-05,0.000272439,0.000145226,1.50E-05
WNT3_FZD5_LRP6,WNT3_FZD5_LRP6,WNT,6.27E-05,0.00013622,0.00012448,4.28E-06
WNT3_FZD6_LRP6,WNT3_FZD6_LRP6,WNT,0.001581975,0.003677927,0.001244796,0.000269599
WNT3_FZD7_LRP6,WNT3_FZD7_LRP6,WNT,4.48E-06,0.000217951,0.000103733,6.42E-06
WNT3_FZD8_LRP6,WNT3_FZD8_LRP6,WNT,2.24E-05,0.00013622,5.19E-05,6.42E-06
WNT3_FZD9_LRP6,WNT3_FZD9_LRP6,WNT,8.07E-05,0.000354171,0.000176346,1.07E-05
WNT3A_FZD1_LRP6,WNT3A_FZD1_LRP6,WNT,3.05E-05,4.95E-06,0,4.71E-05
WNT3A_FZD10_LRP6,WNT3A_FZD10_LRP6,WNT,5.38E-06,1.24E-06,0,3.00E-05
WNT3A_FZD2_LRP6,WNT3A_FZD2_LRP6,WNT,1.08E-05,7.43E-06,0,4.71E-05
WNT3A_FZD3_LRP6,WNT3A_FZD3_LRP6,WNT,0.000648923,0.000297206,0,0.001703184
WNT3A_FZD4_LRP6,WNT3A_FZD4_LRP6,WNT,1.79E-05,1.24E-05,0,3.00E-05
WNT3A_FZD5_LRP6,WNT3A_FZD5_LRP6,WNT,2.51E-05,6.19E-06,0,8.56E-06
WNT3A_FZD6_LRP6,WNT3A_FZD6_LRP6,WNT,0.00063279,0.000167179,0,0.000539199
WNT3A_FZD7_LRP6,WNT3A_FZD7_LRP6,WNT,1.79E-06,9.91E-06,0,1.28E-05
WNT3A_FZD8_LRP6,WNT3A_FZD8_LRP6,WNT,8.96E-06,6.19E-06,0,1.28E-05
WNT3A_FZD9_LRP6,WNT3A_FZD9_LRP6,WNT,3.23E-05,1.61E-05,0,2.14E-05
WNT4_FZD1_LRP6,WNT4_FZD1_LRP6,WNT,1.52E-05,9.91E-06,2.87E-05,2.35E-05
WNT4_FZD10_LRP6,WNT4_FZD10_LRP6,WNT,2.69E-06,2.48E-06,1.44E-05,1.50E-05
WNT4_FZD2_LRP6,WNT4_FZD2_LRP6,WNT,5.38E-06,1.49E-05,2.15E-05,2.35E-05
WNT4_FZD3_LRP6,WNT4_FZD3_LRP6,WNT,0.000324462,0.000594413,0.000907265,0.000851592
WNT4_FZD4_LRP6,WNT4_FZD4_LRP6,WNT,8.96E-06,2.48E-05,3.35E-05,1.50E-05
WNT4_FZD5_LRP6,WNT4_FZD5_LRP6,WNT,1.25E-05,1.24E-05,2.87E-05,4.28E-06
WNT4_FZD6_LRP6,WNT4_FZD6_LRP6,WNT,0.000316395,0.000334357,0.000287261,0.000269599
WNT4_FZD7_LRP6,WNT4_FZD7_LRP6,WNT,8.96E-07,1.98E-05,2.39E-05,6.42E-06
WNT4_FZD8_LRP6,WNT4_FZD8_LRP6,WNT,4.48E-06,1.24E-05,1.20E-05,6.42E-06
WNT4_FZD9_LRP6,WNT4_FZD9_LRP6,WNT,1.61E-05,3.22E-05,4.07E-05,1.07E-05
WNT6_FZD1_LRP6,WNT6_FZD1_LRP6,WNT,0.000259032,0.000108976,0.000239384,0.00032951
WNT6_FZD10_LRP6,WNT6_FZD10_LRP6,WNT,4.57E-05,2.72E-05,0.000119692,0.000209688
WNT6_FZD2_LRP6,WNT6_FZD2_LRP6,WNT,9.14E-05,0.000163463,0.000179538,0.00032951
WNT6_FZD3_LRP6,WNT6_FZD3_LRP6,WNT,0.005515849,0.006538538,0.007560542,0.011922287
WNT6_FZD4_LRP6,WNT6_FZD4_LRP6,WNT,0.000152372,0.000272439,0.000279281,0.000209688
WNT6_FZD5_LRP6,WNT6_FZD5_LRP6,WNT,0.00021332,0.00013622,0.000239384,5.99E-05
WNT6_FZD6_LRP6,WNT6_FZD6_LRP6,WNT,0.005378715,0.003677927,0.002393839,0.003774392
WNT6_FZD7_LRP6,WNT6_FZD7_LRP6,WNT,1.52E-05,0.000217951,0.000199487,8.99E-05
WNT6_FZD8_LRP6,WNT6_FZD8_LRP6,WNT,7.62E-05,0.00013622,9.97E-05,8.99E-05
WNT6_FZD9_LRP6,WNT6_FZD9_LRP6,WNT,0.000274269,0.000354171,0.000339127,0.000149777
WNT7A_FZD1_LRP6,WNT7A_FZD1_LRP6,WNT,0,4.95E-06,9.58E-06,0
WNT7A_FZD10_LRP6,WNT7A_FZD10_LRP6,WNT,0,1.24E-06,4.79E-06,0
WNT7A_FZD2_LRP6,WNT7A_FZD2_LRP6,WNT,0,7.43E-06,7.18E-06,0
WNT7A_FZD3_LRP6,WNT7A_FZD3_LRP6,WNT,0,0.000297206,0.000302422,0
WNT7A_FZD4_LRP6,WNT7A_FZD4_LRP6,WNT,0,1.24E-05,1.12E-05,0
WNT7A_FZD5_LRP6,WNT7A_FZD5_LRP6,WNT,0,6.19E-06,9.58E-06,0
WNT7A_FZD6_LRP6,WNT7A_FZD6_LRP6,WNT,0,0.000167179,9.58E-05,0
WNT7A_FZD7_LRP6,WNT7A_FZD7_LRP6,WNT,0,9.91E-06,7.98E-06,0
WNT7A_FZD8_LRP6,WNT7A_FZD8_LRP6,WNT,0,6.19E-06,3.99E-06,0
WNT7A_FZD9_LRP6,WNT7A_FZD9_LRP6,WNT,0,1.61E-05,1.36E-05,0
WNT7B_FZD1_LRP6,WNT7B_FZD1_LRP6,WNT,3.05E-05,0,9.58E-06,0
WNT7B_FZD10_LRP6,WNT7B_FZD10_LRP6,WNT,5.38E-06,0,4.79E-06,0
WNT7B_FZD2_LRP6,WNT7B_FZD2_LRP6,WNT,1.08E-05,0,7.18E-06,0
WNT7B_FZD3_LRP6,WNT7B_FZD3_LRP6,WNT,0.000648923,0,0.000302422,0
WNT7B_FZD4_LRP6,WNT7B_FZD4_LRP6,WNT,1.79E-05,0,1.12E-05,0
WNT7B_FZD5_LRP6,WNT7B_FZD5_LRP6,WNT,2.51E-05,0,9.58E-06,0
WNT7B_FZD6_LRP6,WNT7B_FZD6_LRP6,WNT,0.00063279,0,9.58E-05,0
WNT7B_FZD7_LRP6,WNT7B_FZD7_LRP6,WNT,1.79E-06,0,7.98E-06,0
WNT7B_FZD8_LRP6,WNT7B_FZD8_LRP6,WNT,8.96E-06,0,3.99E-06,0
WNT7B_FZD9_LRP6,WNT7B_FZD9_LRP6,WNT,3.23E-05,0,1.36E-05,0
WNT8A_FZD1_LRP6,WNT8A_FZD1_LRP6,WNT,0,0,0,0
WNT8A_FZD10_LRP6,WNT8A_FZD10_LRP6,WNT,0,0,0,0
WNT8A_FZD2_LRP6,WNT8A_FZD2_LRP6,WNT,0,0,0,0
WNT8A_FZD3_LRP6,WNT8A_FZD3_LRP6,WNT,0,0,0,0
WNT8A_FZD4_LRP6,WNT8A_FZD4_LRP6,WNT,0,0,0,0
WNT8A_FZD5_LRP6,WNT8A_FZD5_LRP6,WNT,0,0,0,0
WNT8A_FZD6_LRP6,WNT8A_FZD6_LRP6,WNT,0,0,0,0
WNT8A_FZD7_LRP6,WNT8A_FZD7_LRP6,WNT,0,0,0,0
WNT8A_FZD8_LRP6,WNT8A_FZD8_LRP6,WNT,0,0,0,0
WNT8A_FZD9_LRP6,WNT8A_FZD9_LRP6,WNT,0,0,0,0
WNT8B_FZD1_LRP6,WNT8B_FZD1_LRP6,WNT,3.05E-05,9.91E-06,0,2.35E-05
WNT8B_FZD10_LRP6,WNT8B_FZD10_LRP6,WNT,5.38E-06,2.48E-06,0,1.50E-05
WNT8B_FZD2_LRP6,WNT8B_FZD2_LRP6,WNT,1.08E-05,1.49E-05,0,2.35E-05
WNT8B_FZD3_LRP6,WNT8B_FZD3_LRP6,WNT,0.000648923,0.000594413,0,0.000851592
WNT8B_FZD4_LRP6,WNT8B_FZD4_LRP6,WNT,1.79E-05,2.48E-05,0,1.50E-05
WNT8B_FZD5_LRP6,WNT8B_FZD5_LRP6,WNT,2.51E-05,1.24E-05,0,4.28E-06
WNT8B_FZD6_LRP6,WNT8B_FZD6_LRP6,WNT,0.00063279,0.000334357,0,0.000269599
WNT8B_FZD7_LRP6,WNT8B_FZD7_LRP6,WNT,1.79E-06,1.98E-05,0,6.42E-06
WNT8B_FZD8_LRP6,WNT8B_FZD8_LRP6,WNT,8.96E-06,1.24E-05,0,6.42E-06
